"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교과코드","교과차수","상위교과","교과명","교원수(남)","교원수(여)","교원수(계)"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000459","서울세종고등학교","04","사립","N","","0111334010108","","기본교육과정-교과-선택","선택","0","1","1"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000459","서울세종고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","3","2","5"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000459","서울세종고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","0","3","3"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000459","서울세종고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","3","0","3"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000459","서울세종고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","2","4","6"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000459","서울세종고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","3","5","8"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000459","서울세종고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","1","1","2"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000459","서울세종고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","2","3","5"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000459","서울세종고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","0","8","8"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000459","서울세종고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","4","4","8"
"서울특별시교육청","서울특별시교육청","서울특별시 마포구","S010000460","서울여자고등학교","04","공립","N","","0111334010108","","기본교육과정-교과-선택","선택","0","4","4"
"서울특별시교육청","서울특별시교육청","서울특별시 마포구","S010000460","서울여자고등학교","04","공립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","1","7","8"
"서울특별시교육청","서울특별시교육청","서울특별시 마포구","S010000460","서울여자고등학교","04","공립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","1","3","4"
"서울특별시교육청","서울특별시교육청","서울특별시 마포구","S010000460","서울여자고등학교","04","공립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","3","1","4"
"서울특별시교육청","서울특별시교육청","서울특별시 마포구","S010000460","서울여자고등학교","04","공립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","4","4","8"
"서울특별시교육청","서울특별시교육청","서울특별시 마포구","S010000460","서울여자고등학교","04","공립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","2","8","10"
"서울특별시교육청","서울특별시교육청","서울특별시 마포구","S010000460","서울여자고등학교","04","공립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","0","2","2"
"서울특별시교육청","서울특별시교육청","서울특별시 마포구","S010000460","서울여자고등학교","04","공립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","2","6","8"
"서울특별시교육청","서울특별시교육청","서울특별시 마포구","S010000460","서울여자고등학교","04","공립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","2","9","11"
"서울특별시교육청","서울특별시교육청","서울특별시 마포구","S010000460","서울여자고등학교","04","공립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","3","6","9"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000461","서울체육고등학교","04","공립","N","","0111334010108","","기본교육과정-교과-선택","선택","1","0","1"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000461","서울체육고등학교","04","공립","N","","011122301020102","","선택중심교육과정-전문교과-전문교과Ⅰ-체육 계열","체육 계열","18","3","21"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000461","서울체육고등학교","04","공립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","0","2","2"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000461","서울체육고등학교","04","공립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","0","2","2"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000461","서울체육고등학교","04","공립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","1","0","1"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000461","서울체육고등학교","04","공립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","0","3","3"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000461","서울체육고등학교","04","공립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","0","2","2"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000461","서울체육고등학교","04","공립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","0","2","2"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000461","서울체육고등학교","04","공립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","1","0","1"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000461","서울체육고등학교","04","공립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","1","1","2"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000461","서울체육고등학교","04","공립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","1","1","2"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000463","서초고등학교","04","공립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","2","7","9"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000463","서초고등학교","04","공립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","3","6","9"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000463","서초고등학교","04","공립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","0","3","3"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000463","서초고등학교","04","공립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","0","9","9"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000463","서초고등학교","04","공립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","1","8","9"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000463","서초고등학교","04","공립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","2","10","12"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000463","서초고등학교","04","공립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","2","2","4"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000463","서초고등학교","04","공립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","0","4","4"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000463","서초고등학교","04","공립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","1","3","4"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000464","석관고등학교","04","공립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","4","5","9"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000464","석관고등학교","04","공립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","3","5","8"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000464","석관고등학교","04","공립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","2","6","8"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000464","석관고등학교","04","공립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","1","0","1"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000464","석관고등학교","04","공립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","4","7","11"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000464","석관고등학교","04","공립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","3","5","8"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000464","석관고등학교","04","공립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","5","0","5"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000464","석관고등학교","04","공립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","0","3","3"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000464","석관고등학교","04","공립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","0","8","8"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000465","선덕고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","6","4","10"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000465","선덕고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","11","3","14"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000465","선덕고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","5","3","8"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000465","선덕고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","3","0","3"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000465","선덕고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","3","2","5"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000465","선덕고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","9","5","14"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000465","선덕고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","3","0","3"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000465","선덕고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","1","1","2"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000465","선덕고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","6","1","7"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000466","선일여자고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","2","8","10"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000466","선일여자고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","1","6","7"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000466","선일여자고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","1","3","4"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000466","선일여자고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","3","1","4"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000466","선일여자고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","3","5","8"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000466","선일여자고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","6","4","10"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000466","선일여자고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","1","1","2"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000466","선일여자고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","6","4","10"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000466","선일여자고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","3","8","11"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000467","선정고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","1","2","3"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000467","선정고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","0","9","9"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000467","선정고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","1","4","5"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000467","선정고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","3","2","5"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000467","선정고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","6","10","16"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000467","선정고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","4","8","12"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000467","선정고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","4","8","12"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000467","선정고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","10","3","13"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000467","선정고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","5","8","13"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000468","성남고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","4","7","11"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000468","성남고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","8","4","12"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000468","성남고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","2","7","9"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000468","성남고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","1","3","4"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000468","성남고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","1","2","3"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000468","성남고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","3","7","10"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000468","성남고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","7","5","12"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000468","성남고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","5","0","5"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000468","성남고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","3","0","3"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000469","성동고등학교","04","공립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","1","6","7"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000469","성동고등학교","04","공립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","2","6","8"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000469","성동고등학교","04","공립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","2","5","7"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000469","성동고등학교","04","공립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","1","1","2"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000469","성동고등학교","04","공립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","2","3","5"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000469","성동고등학교","04","공립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","3","4","7"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000469","성동고등학교","04","공립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","2","0","2"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000469","성동고등학교","04","공립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","0","2","2"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000469","성동고등학교","04","공립","N","","0111334010108","","기본교육과정-교과-선택","선택","1","1","2"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000469","성동고등학교","04","공립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","0","3","3"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000470","성보고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","5","2","7"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000470","성보고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","2","0","2"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000470","성보고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","4","2","6"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000470","성보고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","5","2","7"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000470","성보고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","3","0","3"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000470","성보고등학교","04","사립","N","","0111334010108","","기본교육과정-교과-선택","선택","1","0","1"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000470","성보고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","2","2","4"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000470","성보고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","1","2","3"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000470","성보고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","4","4","8"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000470","성보고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","4","2","6"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000471","성신여자고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","1","3","4"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000471","성신여자고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","1","3","4"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000471","성신여자고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","7","1","8"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000471","성신여자고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","2","6","8"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000471","성신여자고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","1","1","2"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000471","성신여자고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","2","6","8"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000471","성신여자고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","3","3","6"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000471","성신여자고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","4","2","6"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000471","성신여자고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","6","3","9"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000472","성심여자고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","1","2","3"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000472","성심여자고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","2","2","4"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000472","성심여자고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","2","6","8"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000472","성심여자고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","3","4","7"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000472","성심여자고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","3","3","6"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000472","성심여자고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","4","5","9"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000472","성심여자고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","1","1","2"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000472","성심여자고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","2","5","7"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000472","성심여자고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","3","4","7"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000473","세화고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","4","0","4"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000473","세화고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","1","1","2"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000473","세화고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","5","2","7"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000473","세화고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","5","5","10"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000473","세화고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","8","4","12"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000473","세화고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","6","3","9"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000473","세화고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","2","1","3"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000473","세화고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","6","1","7"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000473","세화고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","5","11","16"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000474","세화여자고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","4","7","11"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000474","세화여자고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","5","7","12"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000474","세화여자고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","4","6","10"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000474","세화여자고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","1","2","3"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000474","세화여자고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","3","5","8"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000474","세화여자고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","7","7","14"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000474","세화여자고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","3","1","4"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000474","세화여자고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","1","1","2"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000474","세화여자고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","4","6","10"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000475","송곡고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","2","1","3"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000475","송곡고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","3","1","4"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000475","송곡고등학교","04","사립","N","","0111334010105","","기본교육과정-교과-진로와 직업","진로와 직업","1","0","1"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000475","송곡고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","5","3","8"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000475","송곡고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","5","2","7"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000475","송곡고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","2","6","8"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000475","송곡고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","2","0","2"
